,timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,day_of_the_week,day_of_the_month,hour_of_the_day,month,year,year_month
1114,2015-02-19 12:00:00,892,8.5,5.0,76.0,26.0,3.0,0.0,0.0,3.0,Thursday,19,12:00,February,2015,2015-02
1115,2015-02-19 13:00:00,656,8.0,4.0,82.0,27.0,7.0,0.0,0.0,3.0,Thursday,19,13:00,February,2015,2015-02
1116,2015-02-19 14:00:00,355,8.0,4.0,82.0,26.0,7.0,0.0,0.0,3.0,Thursday,19,14:00,February,2015,2015-02
1117,2015-02-19 15:00:00,350,8.0,4.0,82.0,26.0,7.0,0.0,0.0,3.0,Thursday,19,15:00,February,2015,2015-02
1118,2015-02-19 16:00:00,635,8.0,4.0,87.0,26.0,7.0,0.0,0.0,3.0,Thursday,19,16:00,February,2015,2015-02
1119,2015-02-19 17:00:00,1229,8.0,5.0,87.0,22.0,7.0,0.0,0.0,3.0,Thursday,19,17:00,February,2015,2015-02
1120,2015-02-19 18:00:00,1271,8.0,5.0,87.0,19.5,7.0,0.0,0.0,3.0,Thursday,19,18:00,February,2015,2015-02
1121,2015-02-19 19:00:00,740,8.0,5.0,87.0,22.0,7.0,0.0,0.0,3.0,Thursday,19,19:00,February,2015,2015-02
1122,2015-02-19 20:00:00,420,8.0,5.0,87.0,18.0,7.0,0.0,0.0,3.0,Thursday,19,20:00,February,2015,2015-02
1123,2015-02-19 21:00:00,347,8.0,5.0,87.0,16.0,7.0,0.0,0.0,3.0,Thursday,19,21:00,February,2015,2015-02
1124,2015-02-19 22:00:00,276,7.5,5.0,90.0,14.0,7.0,0.0,0.0,3.0,Thursday,19,22:00,February,2015,2015-02
1125,2015-02-19 23:00:00,206,8.0,5.5,90.0,14.0,7.0,0.0,0.0,3.0,Thursday,19,23:00,February,2015,2015-02
1126,2015-02-20 00:00:00,134,8.0,6.0,87.0,13.0,7.0,0.0,0.0,3.0,Friday,20,00:00,February,2015,2015-02
1127,2015-02-20 01:00:00,75,8.0,5.5,87.0,14.0,7.0,0.0,0.0,3.0,Friday,20,01:00,February,2015,2015-02
1128,2015-02-20 02:00:00,34,7.5,5.5,93.0,10.0,7.0,0.0,0.0,3.0,Friday,20,02:00,February,2015,2015-02
1129,2015-02-20 03:00:00,32,7.5,4.5,90.0,16.0,7.0,0.0,0.0,3.0,Friday,20,03:00,February,2015,2015-02
1130,2015-02-20 04:00:00,29,7.5,5.0,90.0,15.0,7.0,0.0,0.0,3.0,Friday,20,04:00,February,2015,2015-02
1131,2015-02-20 05:00:00,76,7.0,5.0,93.0,13.0,7.0,0.0,0.0,3.0,Friday,20,05:00,February,2015,2015-02
1132,2015-02-20 06:00:00,398,7.0,4.0,81.0,16.0,3.0,0.0,0.0,3.0,Friday,20,06:00,February,2015,2015-02
1133,2015-02-20 07:00:00,1333,6.5,4.5,84.0,9.0,2.0,0.0,0.0,3.0,Friday,20,07:00,February,2015,2015-02
1134,2015-02-20 08:00:00,3051,6.0,5.0,87.0,5.5,2.0,0.0,0.0,3.0,Friday,20,08:00,February,2015,2015-02
1135,2015-02-20 09:00:00,1631,7.0,7.0,81.0,2.0,2.0,0.0,0.0,3.0,Friday,20,09:00,February,2015,2015-02
1136,2015-02-20 10:00:00,776,7.0,7.0,76.0,2.0,2.0,0.0,0.0,3.0,Friday,20,10:00,February,2015,2015-02
1137,2015-02-20 11:00:00,800,7.0,7.0,76.0,2.0,2.0,0.0,0.0,3.0,Friday,20,11:00,February,2015,2015-02
1138,2015-02-20 12:00:00,994,7.0,6.5,76.0,3.0,2.0,0.0,0.0,3.0,Friday,20,12:00,February,2015,2015-02
1139,2015-02-20 13:00:00,1011,7.0,5.0,76.0,9.0,2.0,0.0,0.0,3.0,Friday,20,13:00,February,2015,2015-02
1140,2015-02-20 14:00:00,927,7.0,5.0,76.0,11.0,3.0,0.0,0.0,3.0,Friday,20,14:00,February,2015,2015-02
1141,2015-02-20 15:00:00,1002,7.0,5.0,76.0,12.0,2.0,0.0,0.0,3.0,Friday,20,15:00,February,2015,2015-02
1142,2015-02-20 16:00:00,1293,7.0,5.0,73.5,11.0,2.0,0.0,0.0,3.0,Friday,20,16:00,February,2015,2015-02
1143,2015-02-20 17:00:00,2241,7.0,5.0,71.0,9.0,2.0,0.0,0.0,3.0,Friday,20,17:00,February,2015,2015-02
1144,2015-02-20 18:00:00,1825,6.0,4.0,76.0,7.0,2.0,0.0,0.0,3.0,Friday,20,18:00,February,2015,2015-02
1145,2015-02-20 19:00:00,1102,5.5,3.5,78.5,8.0,2.0,0.0,0.0,3.0,Friday,20,19:00,February,2015,2015-02
1146,2015-02-20 20:00:00,676,5.0,3.0,81.0,8.5,1.0,0.0,0.0,3.0,Friday,20,20:00,February,2015,2015-02
1147,2015-02-20 21:00:00,478,5.0,2.5,81.0,10.0,2.0,0.0,0.0,3.0,Friday,20,21:00,February,2015,2015-02
1148,2015-02-20 22:00:00,407,5.0,2.5,81.0,9.0,3.0,0.0,0.0,3.0,Friday,20,22:00,February,2015,2015-02
1149,2015-02-20 23:00:00,390,5.0,2.5,81.0,11.0,4.0,0.0,0.0,3.0,Friday,20,23:00,February,2015,2015-02
1150,2015-02-21 00:00:00,291,4.0,1.0,87.0,11.0,2.0,0.0,1.0,3.0,Saturday,21,00:00,February,2015,2015-02
1151,2015-02-21 01:00:00,237,4.0,1.0,87.0,14.0,1.0,0.0,1.0,3.0,Saturday,21,01:00,February,2015,2015-02
1152,2015-02-21 02:00:00,181,4.0,1.0,87.0,15.0,2.0,0.0,1.0,3.0,Saturday,21,02:00,February,2015,2015-02
1153,2015-02-21 03:00:00,142,4.0,1.0,87.0,14.0,7.0,0.0,1.0,3.0,Saturday,21,03:00,February,2015,2015-02
1154,2015-02-21 04:00:00,104,4.0,1.0,84.0,15.0,3.0,0.0,1.0,3.0,Saturday,21,04:00,February,2015,2015-02
1155,2015-02-21 05:00:00,66,4.0,1.0,87.0,14.0,7.0,0.0,1.0,3.0,Saturday,21,05:00,February,2015,2015-02
1156,2015-02-21 06:00:00,67,4.0,0.5,87.0,17.5,7.0,0.0,1.0,3.0,Saturday,21,06:00,February,2015,2015-02
1157,2015-02-21 07:00:00,137,2.5,0.0,93.0,9.0,7.0,0.0,1.0,3.0,Saturday,21,07:00,February,2015,2015-02
1158,2015-02-21 08:00:00,352,4.0,1.0,87.0,15.0,3.0,0.0,1.0,3.0,Saturday,21,08:00,February,2015,2015-02
1159,2015-02-21 09:00:00,595,4.5,0.5,84.0,19.0,2.0,0.0,1.0,3.0,Saturday,21,09:00,February,2015,2015-02
1160,2015-02-21 10:00:00,918,5.0,1.5,81.0,18.5,2.0,0.0,1.0,3.0,Saturday,21,10:00,February,2015,2015-02
1161,2015-02-21 11:00:00,1324,5.5,1.5,73.5,21.5,2.0,0.0,1.0,3.0,Saturday,21,11:00,February,2015,2015-02
1162,2015-02-21 12:00:00,1386,6.0,2.5,66.0,19.5,4.0,0.0,1.0,3.0,Saturday,21,12:00,February,2015,2015-02
1163,2015-02-21 13:00:00,1530,6.0,2.5,68.5,19.5,3.0,0.0,1.0,3.0,Saturday,21,13:00,February,2015,2015-02
1164,2015-02-21 14:00:00,1526,6.5,3.5,61.0,17.0,3.0,0.0,1.0,3.0,Saturday,21,14:00,February,2015,2015-02
1165,2015-02-21 15:00:00,1445,7.0,3.5,59.0,22.5,3.0,0.0,1.0,3.0,Saturday,21,15:00,February,2015,2015-02
1166,2015-02-21 16:00:00,1522,6.5,2.5,59.0,22.0,7.0,0.0,1.0,3.0,Saturday,21,16:00,February,2015,2015-02
1167,2015-02-21 17:00:00,1266,6.5,4.5,63.5,10.0,2.0,0.0,1.0,3.0,Saturday,21,17:00,February,2015,2015-02
1168,2015-02-21 18:00:00,876,5.5,2.5,65.5,18.0,2.0,0.0,1.0,3.0,Saturday,21,18:00,February,2015,2015-02
1169,2015-02-21 19:00:00,629,5.0,2.0,70.0,17.0,1.0,0.0,1.0,3.0,Saturday,21,19:00,February,2015,2015-02
1170,2015-02-21 20:00:00,536,5.0,1.5,70.0,17.0,1.0,0.0,1.0,3.0,Saturday,21,20:00,February,2015,2015-02
1171,2015-02-21 21:00:00,414,4.0,1.0,75.0,15.0,1.0,0.0,1.0,3.0,Saturday,21,21:00,February,2015,2015-02
1172,2015-02-21 22:00:00,351,4.0,1.0,75.0,13.0,1.0,0.0,1.0,3.0,Saturday,21,22:00,February,2015,2015-02
1173,2015-02-21 23:00:00,303,4.0,1.0,75.0,15.0,1.0,0.0,1.0,3.0,Saturday,21,23:00,February,2015,2015-02
1174,2015-02-22 00:00:00,324,2.5,-0.5,84.0,10.0,1.0,0.0,1.0,3.0,Sunday,22,00:00,February,2015,2015-02
1175,2015-02-22 01:00:00,228,2.0,-1.0,87.0,11.0,1.0,0.0,1.0,3.0,Sunday,22,01:00,February,2015,2015-02
1176,2015-02-22 02:00:00,170,1.5,-2.5,87.0,14.0,1.0,0.0,1.0,3.0,Sunday,22,02:00,February,2015,2015-02
1177,2015-02-22 03:00:00,158,1.0,-3.0,87.0,14.0,1.0,0.0,1.0,3.0,Sunday,22,03:00,February,2015,2015-02
1178,2015-02-22 04:00:00,80,1.0,-2.0,87.0,11.0,1.0,0.0,1.0,3.0,Sunday,22,04:00,February,2015,2015-02
1179,2015-02-22 05:00:00,72,1.0,-2.5,87.0,12.0,1.0,0.0,1.0,3.0,Sunday,22,05:00,February,2015,2015-02
1180,2015-02-22 06:00:00,95,1.0,-2.0,87.0,11.0,1.0,0.0,1.0,3.0,Sunday,22,06:00,February,2015,2015-02
1181,2015-02-22 07:00:00,106,1.5,-1.5,84.0,9.0,1.0,0.0,1.0,3.0,Sunday,22,07:00,February,2015,2015-02
1182,2015-02-22 08:00:00,264,3.0,1.0,78.0,8.5,1.0,0.0,1.0,3.0,Sunday,22,08:00,February,2015,2015-02
1183,2015-02-22 09:00:00,587,4.5,1.5,72.5,13.0,1.0,0.0,1.0,3.0,Sunday,22,09:00,February,2015,2015-02
1184,2015-02-22 10:00:00,871,5.5,1.5,70.5,19.5,1.0,0.0,1.0,3.0,Sunday,22,10:00,February,2015,2015-02
1185,2015-02-22 11:00:00,1140,7.0,3.0,66.0,22.0,2.0,0.0,1.0,3.0,Sunday,22,11:00,February,2015,2015-02
1186,2015-02-22 12:00:00,1294,8.0,4.0,62.0,25.0,2.0,0.0,1.0,3.0,Sunday,22,12:00,February,2015,2015-02
1187,2015-02-22 13:00:00,1164,8.0,4.0,62.0,28.0,3.0,0.0,1.0,3.0,Sunday,22,13:00,February,2015,2015-02
1188,2015-02-22 14:00:00,677,7.5,3.0,71.0,32.0,7.0,0.0,1.0,3.0,Sunday,22,14:00,February,2015,2015-02
1189,2015-02-22 15:00:00,240,6.0,1.5,84.0,28.5,7.0,0.0,1.0,3.0,Sunday,22,15:00,February,2015,2015-02
1190,2015-02-22 16:00:00,237,5.5,0.5,84.0,29.0,7.0,0.0,1.0,3.0,Sunday,22,16:00,February,2015,2015-02
1191,2015-02-22 17:00:00,195,5.5,0.5,87.0,29.0,7.0,0.0,1.0,3.0,Sunday,22,17:00,February,2015,2015-02
1192,2015-02-22 18:00:00,255,6.5,1.5,87.0,33.5,7.0,0.0,1.0,3.0,Sunday,22,18:00,February,2015,2015-02
1193,2015-02-22 19:00:00,285,7.0,2.0,87.0,33.0,7.0,0.0,1.0,3.0,Sunday,22,19:00,February,2015,2015-02
1194,2015-02-22 20:00:00,183,8.0,4.0,87.0,30.5,7.0,0.0,1.0,3.0,Sunday,22,20:00,February,2015,2015-02
1195,2015-02-22 21:00:00,159,9.0,5.0,87.0,29.5,7.0,0.0,1.0,3.0,Sunday,22,21:00,February,2015,2015-02
1196,2015-02-22 22:00:00,162,10.0,7.0,88.0,27.0,4.0,0.0,1.0,3.0,Sunday,22,22:00,February,2015,2015-02
1197,2015-02-22 23:00:00,140,10.5,9.0,79.0,30.0,2.0,0.0,1.0,3.0,Sunday,22,23:00,February,2015,2015-02
1198,2015-02-23 00:00:00,91,9.5,5.5,71.0,32.0,2.0,0.0,0.0,3.0,Monday,23,00:00,February,2015,2015-02
1199,2015-02-23 01:00:00,36,9.0,5.5,71.0,25.0,3.0,0.0,0.0,3.0,Monday,23,01:00,February,2015,2015-02
1200,2015-02-23 02:00:00,19,8.0,4.5,71.0,23.0,7.0,0.0,0.0,3.0,Monday,23,02:00,February,2015,2015-02
1201,2015-02-23 03:00:00,22,7.0,4.0,78.5,18.5,1.0,0.0,0.0,3.0,Monday,23,03:00,February,2015,2015-02
1202,2015-02-23 04:00:00,23,6.5,4.0,73.5,14.0,1.0,0.0,0.0,3.0,Monday,23,04:00,February,2015,2015-02
1203,2015-02-23 05:00:00,94,6.0,3.0,76.0,14.0,7.0,0.0,0.0,3.0,Monday,23,05:00,February,2015,2015-02
1204,2015-02-23 06:00:00,503,6.0,3.0,76.0,16.0,1.0,0.0,0.0,3.0,Monday,23,06:00,February,2015,2015-02
1205,2015-02-23 07:00:00,1682,6.0,2.0,73.5,20.0,2.0,0.0,0.0,3.0,Monday,23,07:00,February,2015,2015-02
1206,2015-02-23 08:00:00,3618,6.5,2.5,73.5,21.0,1.0,0.0,0.0,3.0,Monday,23,08:00,February,2015,2015-02
1207,2015-02-23 09:00:00,1760,7.0,3.0,63.5,29.0,2.0,0.0,0.0,3.0,Monday,23,09:00,February,2015,2015-02
1208,2015-02-23 10:00:00,746,7.5,3.5,64.0,26.0,2.0,0.0,0.0,3.0,Monday,23,10:00,February,2015,2015-02
1209,2015-02-23 11:00:00,616,8.5,4.5,60.0,28.0,2.0,0.0,0.0,3.0,Monday,23,11:00,February,2015,2015-02
1210,2015-02-23 12:00:00,776,8.5,4.5,53.5,29.5,2.0,0.0,0.0,3.0,Monday,23,12:00,February,2015,2015-02
1211,2015-02-23 13:00:00,771,8.5,4.5,54.0,34.0,7.0,0.0,0.0,3.0,Monday,23,13:00,February,2015,2015-02
1212,2015-02-23 14:00:00,686,8.5,4.5,49.5,30.5,2.0,0.0,0.0,3.0,Monday,23,14:00,February,2015,2015-02
1213,2015-02-23 15:00:00,803,7.0,3.0,63.5,28.5,2.0,0.0,0.0,3.0,Monday,23,15:00,February,2015,2015-02
1214,2015-02-23 16:00:00,1272,7.0,2.0,55.0,38.0,2.0,0.0,0.0,3.0,Monday,23,16:00,February,2015,2015-02
1215,2015-02-23 17:00:00,2626,6.0,1.0,63.5,32.5,2.0,0.0,0.0,3.0,Monday,23,17:00,February,2015,2015-02
1216,2015-02-23 18:00:00,2470,6.0,2.0,61.0,23.0,1.0,0.0,0.0,3.0,Monday,23,18:00,February,2015,2015-02
1217,2015-02-23 19:00:00,1332,5.0,1.0,70.0,21.5,2.0,0.0,0.0,3.0,Monday,23,19:00,February,2015,2015-02
1218,2015-02-23 20:00:00,794,5.0,0.5,70.0,25.0,1.0,0.0,0.0,3.0,Monday,23,20:00,February,2015,2015-02
1219,2015-02-23 21:00:00,539,6.0,1.0,66.0,30.0,1.0,0.0,0.0,3.0,Monday,23,21:00,February,2015,2015-02
1220,2015-02-23 22:00:00,324,6.0,1.0,68.5,30.5,2.0,0.0,0.0,3.0,Monday,23,22:00,February,2015,2015-02
1221,2015-02-23 23:00:00,161,5.5,0.5,78.5,31.5,7.0,0.0,0.0,3.0,Monday,23,23:00,February,2015,2015-02
1222,2015-02-24 00:00:00,105,6.0,1.5,76.0,29.0,3.0,0.0,0.0,3.0,Tuesday,24,00:00,February,2015,2015-02
1223,2015-02-24 01:00:00,47,6.5,2.5,71.0,29.5,2.0,0.0,0.0,3.0,Tuesday,24,01:00,February,2015,2015-02
1224,2015-02-24 02:00:00,27,6.0,1.0,76.0,33.0,7.0,0.0,0.0,3.0,Tuesday,24,02:00,February,2015,2015-02
1225,2015-02-24 03:00:00,16,6.0,1.0,76.0,32.0,2.0,0.0,0.0,3.0,Tuesday,24,03:00,February,2015,2015-02
1226,2015-02-24 04:00:00,29,6.0,1.0,76.0,31.5,7.0,0.0,0.0,3.0,Tuesday,24,04:00,February,2015,2015-02
1227,2015-02-24 05:00:00,98,5.0,1.0,81.0,23.0,2.0,0.0,0.0,3.0,Tuesday,24,05:00,February,2015,2015-02
1228,2015-02-24 06:00:00,559,5.0,1.0,81.0,20.5,2.0,0.0,0.0,3.0,Tuesday,24,06:00,February,2015,2015-02
1229,2015-02-24 07:00:00,1998,5.0,1.0,81.0,22.0,1.0,0.0,0.0,3.0,Tuesday,24,07:00,February,2015,2015-02
1230,2015-02-24 08:00:00,3841,6.0,2.0,76.0,20.0,1.0,0.0,0.0,3.0,Tuesday,24,08:00,February,2015,2015-02
1231,2015-02-24 09:00:00,1819,7.5,3.5,71.0,23.0,1.0,0.0,0.0,3.0,Tuesday,24,09:00,February,2015,2015-02
1232,2015-02-24 10:00:00,830,9.5,5.5,60.0,32.0,2.0,0.0,0.0,3.0,Tuesday,24,10:00,February,2015,2015-02
1233,2015-02-24 11:00:00,725,9.0,5.0,62.0,31.0,2.0,0.0,0.0,3.0,Tuesday,24,11:00,February,2015,2015-02
1234,2015-02-24 12:00:00,882,9.0,5.0,60.0,32.0,3.0,0.0,0.0,3.0,Tuesday,24,12:00,February,2015,2015-02
1235,2015-02-24 13:00:00,946,9.0,5.0,56.0,31.0,3.0,0.0,0.0,3.0,Tuesday,24,13:00,February,2015,2015-02
1236,2015-02-24 14:00:00,781,9.0,5.5,56.0,28.5,2.0,0.0,0.0,3.0,Tuesday,24,14:00,February,2015,2015-02
1237,2015-02-24 15:00:00,914,9.5,5.5,46.5,39.0,3.0,0.0,0.0,3.0,Tuesday,24,15:00,February,2015,2015-02
1238,2015-02-24 16:00:00,1353,9.0,5.0,44.5,34.5,2.0,0.0,0.0,3.0,Tuesday,24,16:00,February,2015,2015-02
1239,2015-02-24 17:00:00,2641,8.5,4.5,48.0,27.5,2.0,0.0,0.0,3.0,Tuesday,24,17:00,February,2015,2015-02
1240,2015-02-24 18:00:00,2522,8.0,4.0,51.5,25.0,1.0,0.0,0.0,3.0,Tuesday,24,18:00,February,2015,2015-02
1241,2015-02-24 19:00:00,1392,7.5,4.5,59.0,20.0,3.0,0.0,0.0,3.0,Tuesday,24,19:00,February,2015,2015-02
1242,2015-02-24 20:00:00,840,7.0,3.0,63.5,22.0,2.0,0.0,0.0,3.0,Tuesday,24,20:00,February,2015,2015-02
1243,2015-02-24 21:00:00,605,6.5,3.0,68.5,20.5,2.0,0.0,0.0,3.0,Tuesday,24,21:00,February,2015,2015-02
1244,2015-02-24 22:00:00,434,6.0,2.0,73.5,23.0,1.0,0.0,0.0,3.0,Tuesday,24,22:00,February,2015,2015-02
1245,2015-02-24 23:00:00,284,6.0,2.5,73.5,18.5,1.0,0.0,0.0,3.0,Tuesday,24,23:00,February,2015,2015-02
1246,2015-02-25 00:00:00,162,6.0,3.0,76.0,15.0,3.0,0.0,0.0,3.0,Wednesday,25,00:00,February,2015,2015-02
1247,2015-02-25 01:00:00,69,6.0,3.5,78.5,11.0,2.0,0.0,0.0,3.0,Wednesday,25,01:00,February,2015,2015-02
1248,2015-02-25 02:00:00,58,7.0,5.0,78.5,13.0,2.0,0.0,0.0,3.0,Wednesday,25,02:00,February,2015,2015-02
1249,2015-02-25 03:00:00,34,7.0,4.5,81.0,14.0,2.0,0.0,0.0,3.0,Wednesday,25,03:00,February,2015,2015-02
1250,2015-02-25 04:00:00,31,7.0,5.5,81.0,9.0,7.0,0.0,0.0,3.0,Wednesday,25,04:00,February,2015,2015-02
1251,2015-02-25 05:00:00,70,7.0,5.5,87.0,9.0,7.0,0.0,0.0,3.0,Wednesday,25,05:00,February,2015,2015-02
1252,2015-02-25 06:00:00,341,7.0,5.0,93.0,9.0,7.0,0.0,0.0,3.0,Wednesday,25,06:00,February,2015,2015-02
1253,2015-02-25 07:00:00,1120,7.5,5.5,90.0,11.0,7.0,0.0,0.0,3.0,Wednesday,25,07:00,February,2015,2015-02
1254,2015-02-25 08:00:00,2617,8.0,5.0,90.0,15.0,7.0,0.0,0.0,3.0,Wednesday,25,08:00,February,2015,2015-02
1255,2015-02-25 09:00:00,1443,8.5,6.5,90.0,14.0,3.0,0.0,0.0,3.0,Wednesday,25,09:00,February,2015,2015-02
1256,2015-02-25 10:00:00,747,9.0,6.0,87.0,18.0,3.0,0.0,0.0,3.0,Wednesday,25,10:00,February,2015,2015-02
1257,2015-02-25 11:00:00,726,10.0,8.0,79.0,16.0,2.0,0.0,0.0,3.0,Wednesday,25,11:00,February,2015,2015-02
1258,2015-02-25 12:00:00,911,10.0,8.0,76.0,14.0,2.0,0.0,0.0,3.0,Wednesday,25,12:00,February,2015,2015-02
1259,2015-02-25 13:00:00,1040,10.5,9.5,69.0,12.0,3.0,0.0,0.0,3.0,Wednesday,25,13:00,February,2015,2015-02
1260,2015-02-25 14:00:00,898,11.5,11.5,65.0,15.0,3.0,0.0,0.0,3.0,Wednesday,25,14:00,February,2015,2015-02
1261,2015-02-25 15:00:00,988,11.0,11.0,64.5,12.0,3.0,0.0,0.0,3.0,Wednesday,25,15:00,February,2015,2015-02
1262,2015-02-25 16:00:00,1452,11.0,11.0,62.0,6.5,2.0,0.0,0.0,3.0,Wednesday,25,16:00,February,2015,2015-02
1263,2015-02-25 17:00:00,2651,11.0,11.0,64.5,4.0,2.0,0.0,0.0,3.0,Wednesday,25,17:00,February,2015,2015-02
1264,2015-02-25 18:00:00,2424,11.0,11.0,64.5,6.5,2.0,0.0,0.0,3.0,Wednesday,25,18:00,February,2015,2015-02
1265,2015-02-25 19:00:00,1394,11.0,11.0,69.5,6.5,2.0,0.0,0.0,3.0,Wednesday,25,19:00,February,2015,2015-02
1266,2015-02-25 20:00:00,899,11.0,11.0,69.5,8.0,2.0,0.0,0.0,3.0,Wednesday,25,20:00,February,2015,2015-02
1267,2015-02-25 21:00:00,637,10.0,9.0,76.0,9.0,4.0,0.0,0.0,3.0,Wednesday,25,21:00,February,2015,2015-02
1268,2015-02-25 22:00:00,538,10.0,9.0,82.0,8.0,4.0,0.0,0.0,3.0,Wednesday,25,22:00,February,2015,2015-02
1269,2015-02-25 23:00:00,342,10.0,8.0,82.0,11.0,4.0,0.0,0.0,3.0,Wednesday,25,23:00,February,2015,2015-02
1270,2015-02-26 00:00:00,143,10.0,8.0,88.0,16.0,3.0,0.0,0.0,3.0,Thursday,26,00:00,February,2015,2015-02
1271,2015-02-26 01:00:00,108,11.0,11.0,82.0,14.0,4.0,0.0,0.0,3.0,Thursday,26,01:00,February,2015,2015-02
1272,2015-02-26 02:00:00,68,10.0,8.0,91.0,15.0,7.0,0.0,0.0,3.0,Thursday,26,02:00,February,2015,2015-02
1273,2015-02-26 03:00:00,39,10.0,8.0,94.0,15.0,7.0,0.0,0.0,3.0,Thursday,26,03:00,February,2015,2015-02
1274,2015-02-26 04:00:00,31,10.0,8.0,94.0,13.0,7.0,0.0,0.0,3.0,Thursday,26,04:00,February,2015,2015-02
1275,2015-02-26 05:00:00,101,10.0,8.0,94.0,15.0,4.0,0.0,0.0,3.0,Thursday,26,05:00,February,2015,2015-02
1276,2015-02-26 06:00:00,549,10.0,8.0,94.0,15.0,3.0,0.0,0.0,3.0,Thursday,26,06:00,February,2015,2015-02
1277,2015-02-26 07:00:00,1822,10.0,8.0,94.0,16.0,3.0,0.0,0.0,3.0,Thursday,26,07:00,February,2015,2015-02
1278,2015-02-26 08:00:00,3628,10.0,8.0,94.0,17.0,3.0,0.0,0.0,3.0,Thursday,26,08:00,February,2015,2015-02
1279,2015-02-26 09:00:00,1793,11.0,11.0,88.0,21.5,3.0,0.0,0.0,3.0,Thursday,26,09:00,February,2015,2015-02
1280,2015-02-26 10:00:00,662,11.0,11.0,91.0,22.0,7.0,0.0,0.0,3.0,Thursday,26,10:00,February,2015,2015-02
1281,2015-02-26 11:00:00,269,11.0,11.0,94.0,19.0,7.0,0.0,0.0,3.0,Thursday,26,11:00,February,2015,2015-02
1282,2015-02-26 12:00:00,274,11.0,11.0,94.0,17.0,7.0,0.0,0.0,3.0,Thursday,26,12:00,February,2015,2015-02
1283,2015-02-26 13:00:00,297,12.0,12.0,88.0,20.0,7.0,0.0,0.0,3.0,Thursday,26,13:00,February,2015,2015-02
1284,2015-02-26 14:00:00,371,10.0,8.5,88.0,21.5,7.0,0.0,0.0,3.0,Thursday,26,14:00,February,2015,2015-02
1285,2015-02-26 15:00:00,680,9.0,6.0,76.0,21.5,3.0,0.0,0.0,3.0,Thursday,26,15:00,February,2015,2015-02
1286,2015-02-26 16:00:00,1116,9.0,6.5,73.5,15.0,2.0,0.0,0.0,3.0,Thursday,26,16:00,February,2015,2015-02
1287,2015-02-26 17:00:00,2354,8.5,5.5,58.0,22.0,3.0,0.0,0.0,3.0,Thursday,26,17:00,February,2015,2015-02
1288,2015-02-26 18:00:00,2192,8.0,5.0,64.0,16.0,2.0,0.0,0.0,3.0,Thursday,26,18:00,February,2015,2015-02
1289,2015-02-26 19:00:00,1349,7.5,4.5,64.0,18.5,1.0,0.0,0.0,3.0,Thursday,26,19:00,February,2015,2015-02
1290,2015-02-26 20:00:00,746,6.5,3.5,63.5,16.0,1.0,0.0,0.0,3.0,Thursday,26,20:00,February,2015,2015-02
1291,2015-02-26 21:00:00,617,6.0,3.5,61.0,14.0,1.0,0.0,0.0,3.0,Thursday,26,21:00,February,2015,2015-02
1292,2015-02-26 22:00:00,465,5.5,2.5,65.5,14.0,1.0,0.0,0.0,3.0,Thursday,26,22:00,February,2015,2015-02
1293,2015-02-26 23:00:00,362,5.0,2.0,68.0,12.0,1.0,0.0,0.0,3.0,Thursday,26,23:00,February,2015,2015-02
1294,2015-02-27 00:00:00,169,5.0,2.0,66.0,16.0,1.0,0.0,0.0,3.0,Friday,27,00:00,February,2015,2015-02
1295,2015-02-27 01:00:00,122,4.5,1.0,68.0,17.0,1.0,0.0,0.0,3.0,Friday,27,01:00,February,2015,2015-02
1296,2015-02-27 02:00:00,70,4.0,1.0,75.0,14.0,1.0,0.0,0.0,3.0,Friday,27,02:00,February,2015,2015-02
1297,2015-02-27 03:00:00,51,4.0,0.5,75.0,15.0,1.0,0.0,0.0,3.0,Friday,27,03:00,February,2015,2015-02
1298,2015-02-27 04:00:00,43,3.0,-1.0,75.0,16.0,1.0,0.0,0.0,3.0,Friday,27,04:00,February,2015,2015-02
1299,2015-02-27 05:00:00,81,3.0,-1.0,78.0,17.0,1.0,0.0,0.0,3.0,Friday,27,05:00,February,2015,2015-02
1300,2015-02-27 06:00:00,474,2.5,-1.0,81.0,12.0,1.0,0.0,0.0,3.0,Friday,27,06:00,February,2015,2015-02
1301,2015-02-27 07:00:00,1664,3.0,0.0,81.0,13.0,1.0,0.0,0.0,3.0,Friday,27,07:00,February,2015,2015-02
1302,2015-02-27 08:00:00,3398,3.5,0.5,78.0,14.0,1.0,0.0,0.0,3.0,Friday,27,08:00,February,2015,2015-02
1303,2015-02-27 09:00:00,1841,5.5,2.5,70.5,14.0,1.0,0.0,0.0,3.0,Friday,27,09:00,February,2015,2015-02
1304,2015-02-27 10:00:00,1046,6.5,3.5,63.5,18.0,2.0,0.0,0.0,3.0,Friday,27,10:00,February,2015,2015-02
1305,2015-02-27 11:00:00,913,7.5,5.0,59.0,14.0,2.0,0.0,0.0,3.0,Friday,27,11:00,February,2015,2015-02
1306,2015-02-27 12:00:00,1236,8.0,5.5,55.0,16.0,2.0,0.0,0.0,3.0,Friday,27,12:00,February,2015,2015-02
1307,2015-02-27 13:00:00,1204,9.0,6.5,50.0,17.0,2.0,0.0,0.0,3.0,Friday,27,13:00,February,2015,2015-02
1308,2015-02-27 14:00:00,1191,9.0,6.5,50.0,17.0,2.0,0.0,0.0,3.0,Friday,27,14:00,February,2015,2015-02
